event_count,patient_count,cumulative_patients,cumulative_pct
4879,2,195219,98.79
4880,1,195220,98.8
4882,1,195221,98.8
4883,1,195222,98.8
4884,3,195225,98.8
4885,3,195228,98.8
4886,2,195230,98.8
4887,2,195232,98.8
4888,2,195234,98.8
4889,3,195237,98.8
4890,1,195238,98.8
4891,2,195240,98.81
4892,3,195243,98.81
4893,3,195246,98.81
4895,3,195249,98.81
4896,1,195250,98.81
4897,1,195251,98.81
4898,2,195253,98.81
4899,2,195255,98.81
4900,2,195257,98.81
4901,1,195258,98.81
4902,1,195259,98.81
4904,2,195261,98.82
4905,1,195262,98.82
4906,1,195263,98.82
4907,1,195264,98.82
4908,4,195268,98.82
4910,3,195271,98.82
4912,2,195273,98.82
4913,1,195274,98.82
4914,5,195279,98.82
4915,1,195280,98.83
4918,1,195281,98.83
4919,4,195285,98.83
4921,3,195288,98.83
4923,1,195289,98.83
4925,5,195294,98.83
4927,2,195296,98.83
4929,1,195297,98.83
4931,2,195299,98.84
4932,4,195303,98.84
4933,2,195305,98.84
4934,1,195306,98.84
4935,3,195309,98.84
4936,2,195311,98.84
4937,2,195313,98.84
4938,2,195315,98.84
4939,1,195316,98.84
4941,1,195317,98.84
4943,1,195318,98.84
4944,3,195321,98.85
4945,2,195323,98.85
4947,3,195326,98.85
4950,3,195329,98.85
4952,2,195331,98.85
4953,2,195333,98.85
4954,1,195334,98.85
4955,4,195338,98.85
4957,1,195339,98.86
4958,4,195343,98.86
4959,1,195344,98.86
4961,1,195345,98.86
4962,4,195349,98.86
4963,2,195351,98.86
4965,1,195352,98.86
4967,1,195353,98.86
4968,1,195354,98.86
4969,2,195356,98.86
4970,1,195357,98.86
4971,1,195358,98.86
4972,1,195359,98.87
4973,3,195362,98.87
4974,3,195365,98.87
4975,2,195367,98.87
4977,3,195370,98.87
4978,1,195371,98.87
4979,2,195373,98.87
4980,2,195375,98.87
4981,2,195377,98.87
4982,3,195380,98.88
4983,1,195381,98.88
4984,1,195382,98.88
4985,1,195383,98.88
4986,1,195384,98.88
4987,2,195386,98.88
4988,1,195387,98.88
4989,3,195390,98.88
4990,4,195394,98.88
4991,1,195395,98.88
4992,1,195396,98.88
4993,2,195398,98.89
4994,2,195400,98.89
4996,2,195402,98.89
4999,2,195404,98.89
5001,2,195406,98.89
5002,1,195407,98.89
5003,2,195409,98.89
5005,1,195410,98.89
5006,3,195413,98.89
5008,1,195414,98.89
5011,3,195417,98.89
5012,1,195418,98.9
5013,2,195420,98.9
5016,1,195421,98.9
5017,2,195423,98.9
5018,1,195424,98.9
5019,2,195426,98.9
5021,1,195427,98.9
5023,2,195429,98.9
5025,2,195431,98.9
5026,3,195434,98.9
5027,2,195436,98.9
5029,3,195439,98.91
5031,1,195440,98.91
5032,2,195442,98.91
5034,1,195443,98.91
5035,2,195445,98.91
5036,2,195447,98.91
5037,3,195450,98.91
5039,2,195452,98.91
5040,2,195454,98.91
5041,2,195456,98.91
5043,2,195458,98.92
5044,2,195460,98.92
5045,1,195461,98.92
5046,3,195464,98.92
5049,1,195465,98.92
5050,2,195467,98.92
5051,3,195470,98.92
5052,4,195474,98.92
5054,3,195477,98.93
5055,2,195479,98.93
5056,5,195484,98.93
5057,2,195486,98.93
5058,1,195487,98.93
5060,3,195490,98.93
5061,1,195491,98.93
5062,1,195492,98.93
5065,1,195493,98.93
5066,1,195494,98.93
5067,2,195496,98.93
5068,4,195500,98.94
5069,1,195501,98.94
5071,2,195503,98.94
5072,2,195505,98.94
5073,3,195508,98.94
5074,3,195511,98.94
5075,3,195514,98.94
5076,2,195516,98.94
5078,2,195518,98.95
5080,2,195520,98.95
5082,1,195521,98.95
5083,1,195522,98.95
5084,2,195524,98.95
5085,1,195525,98.95
5086,1,195526,98.95
5087,1,195527,98.95
5090,2,195529,98.95
5093,3,195532,98.95
5095,1,195533,98.95
5096,1,195534,98.95
5097,1,195535,98.95
5098,1,195536,98.95
5099,3,195539,98.96
5101,4,195543,98.96
5102,1,195544,98.96
5103,1,195545,98.96
5104,5,195550,98.96
5105,1,195551,98.96
5106,1,195552,98.96
5108,3,195555,98.96
5109,2,195557,98.97
5111,3,195560,98.97
5113,3,195563,98.97
5115,1,195564,98.97
5116,3,195567,98.97
5117,2,195569,98.97
5118,3,195572,98.97
5119,1,195573,98.97
5120,2,195575,98.97
5121,3,195578,98.98
5122,2,195580,98.98
5123,1,195581,98.98
5124,2,195583,98.98
5126,2,195585,98.98
5127,1,195586,98.98
5128,1,195587,98.98
5129,1,195588,98.98
5130,1,195589,98.98
5132,1,195590,98.98
5134,2,195592,98.98
5135,1,195593,98.98
5136,3,195596,98.99
5137,2,195598,98.99
5138,2,195600,98.99
5139,3,195603,98.99
5140,2,195605,98.99
5141,2,195607,98.99
5142,1,195608,98.99
5143,2,195610,98.99
5146,1,195611,98.99
5147,2,195613,98.99
5148,3,195616,99.0
5149,1,195617,99.0
5150,2,195619,99.0
5153,1,195620,99.0
5154,2,195622,99.0
5155,1,195623,99.0
5156,1,195624,99.0
5157,3,195627,99.0
5158,2,195629,99.0
5160,1,195630,99.0
5161,1,195631,99.0
5162,1,195632,99.0
5163,5,195637,99.01
5164,3,195640,99.01
5166,1,195641,99.01
5168,2,195643,99.01
5169,2,195645,99.01
5170,3,195648,99.01
5172,2,195650,99.01
5173,1,195651,99.01
5174,2,195653,99.01
5175,1,195654,99.01
5176,2,195656,99.02
5177,1,195657,99.02
5179,1,195658,99.02
5180,2,195660,99.02
5182,2,195662,99.02
5183,1,195663,99.02
5184,1,195664,99.02
5185,1,195665,99.02
5186,3,195668,99.02
5187,1,195669,99.02
5188,1,195670,99.02
5190,1,195671,99.02
5191,1,195672,99.02
5192,2,195674,99.02
5195,2,195676,99.03
5197,1,195677,99.03
5199,1,195678,99.03
5200,2,195680,99.03
5201,1,195681,99.03
5202,1,195682,99.03
5203,2,195684,99.03
5205,3,195687,99.03
5206,2,195689,99.03
5207,1,195690,99.03
5208,1,195691,99.03
5209,1,195692,99.03
5210,1,195693,99.03
5212,4,195697,99.04
5213,2,195699,99.04
5214,1,195700,99.04
5215,2,195702,99.04
5216,2,195704,99.04
5217,2,195706,99.04
5218,2,195708,99.04
5219,1,195709,99.04
5220,4,195713,99.04
5221,1,195714,99.05
5222,3,195717,99.05
5224,3,195720,99.05
5225,2,195722,99.05
5229,2,195724,99.05
5230,1,195725,99.05
5231,1,195726,99.05
5234,3,195729,99.05
5235,2,195731,99.05
5236,1,195732,99.05
5238,2,195734,99.06
5240,1,195735,99.06
5242,2,195737,99.06
5243,3,195740,99.06
5245,1,195741,99.06
5248,2,195743,99.06
5249,3,195746,99.06
5250,2,195748,99.06
5253,1,195749,99.06
5254,2,195751,99.06
5256,2,195753,99.06
5257,3,195756,99.07
5258,1,195757,99.07
5260,2,195759,99.07
5261,3,195762,99.07
5263,2,195764,99.07
5265,2,195766,99.07
5267,1,195767,99.07
5268,1,195768,99.07
5269,1,195769,99.07
5271,1,195770,99.07
5273,2,195772,99.07
5274,1,195773,99.07
5275,2,195775,99.08
5276,2,195777,99.08
5277,1,195778,99.08
5278,1,195779,99.08
5279,2,195781,99.08
5280,2,195783,99.08
5281,3,195786,99.08
5284,1,195787,99.08
5285,4,195791,99.08
5286,3,195794,99.09
5287,4,195798,99.09
5289,3,195801,99.09
5290,1,195802,99.09
5291,2,195804,99.09
5292,1,195805,99.09
5293,1,195806,99.09
5295,1,195807,99.09
5296,1,195808,99.09
5297,1,195809,99.09
5299,1,195810,99.09
5300,4,195814,99.1
5301,3,195817,99.1
5302,1,195818,99.1
5303,2,195820,99.1
5304,3,195823,99.1
5306,5,195828,99.1
5308,1,195829,99.1
5310,2,195831,99.1
5311,2,195833,99.11
5313,2,195835,99.11
5314,1,195836,99.11
5315,3,195839,99.11
5316,2,195841,99.11
5317,1,195842,99.11
5318,3,195845,99.11
5321,2,195847,99.11
5322,1,195848,99.11
5324,1,195849,99.11
5327,1,195850,99.11
5328,3,195853,99.12
5329,2,195855,99.12
5330,3,195858,99.12
5331,1,195859,99.12
5333,3,195862,99.12
5334,1,195863,99.12
5336,1,195864,99.12
5337,1,195865,99.12
5339,1,195866,99.12
5341,2,195868,99.12
5342,1,195869,99.12
5344,1,195870,99.12
5345,3,195873,99.13
5347,3,195876,99.13
5348,1,195877,99.13
5350,2,195879,99.13
5351,2,195881,99.13
5355,3,195884,99.13
5358,1,195885,99.13
5359,3,195888,99.13
5360,1,195889,99.13
5361,1,195890,99.13
5364,1,195891,99.13
5367,4,195895,99.14
5369,1,195896,99.14
5370,1,195897,99.14
5371,1,195898,99.14
5372,2,195900,99.14
5374,1,195901,99.14
5375,1,195902,99.14
5376,1,195903,99.14
5377,1,195904,99.14
5378,1,195905,99.14
5380,1,195906,99.14
5381,1,195907,99.14
5382,3,195910,99.14
5385,1,195911,99.14
5387,1,195912,99.15
5388,2,195914,99.15
5389,1,195915,99.15
5390,1,195916,99.15
5391,1,195917,99.15
5393,2,195919,99.15
5394,3,195922,99.15
5395,2,195924,99.15
5397,2,195926,99.15
5401,2,195928,99.15
5402,1,195929,99.15
5407,1,195930,99.15
5409,1,195931,99.15
5410,3,195934,99.16
5412,1,195935,99.16
5413,2,195937,99.16
5414,1,195938,99.16
5415,1,195939,99.16
5416,2,195941,99.16
5417,2,195943,99.16
5419,1,195944,99.16
5421,1,195945,99.16
5423,4,195949,99.16
5425,1,195950,99.16
5428,3,195953,99.17
5429,2,195955,99.17
5430,5,195960,99.17
5431,2,195962,99.17
5433,1,195963,99.17
5434,1,195964,99.17
5435,1,195965,99.17
5437,2,195967,99.17
5439,1,195968,99.17
5440,1,195969,99.17
5441,4,195973,99.18
5442,1,195974,99.18
5443,1,195975,99.18
5446,2,195977,99.18
5449,2,195979,99.18
5450,1,195980,99.18
5451,1,195981,99.18
5453,2,195983,99.18
5454,1,195984,99.18
5458,1,195985,99.18
5460,2,195987,99.18
5463,1,195988,99.18
5465,1,195989,99.18
5469,1,195990,99.18
5470,1,195991,99.19
5473,1,195992,99.19
5475,2,195994,99.19
5476,3,195997,99.19
5477,3,196000,99.19
5478,3,196003,99.19
5484,1,196004,99.19
5485,1,196005,99.19
5487,1,196006,99.19
5488,1,196007,99.19
5490,1,196008,99.19
5491,1,196009,99.19
5492,2,196011,99.2
5497,2,196013,99.2
5498,2,196015,99.2
5499,3,196018,99.2
5500,1,196019,99.2
5501,3,196022,99.2
5505,2,196024,99.2
5506,1,196025,99.2
5507,2,196027,99.2
5510,1,196028,99.2
5511,2,196030,99.2
5512,1,196031,99.21
5513,1,196032,99.21
5514,1,196033,99.21
5516,1,196034,99.21
5517,2,196036,99.21
5519,1,196037,99.21
5520,3,196040,99.21
5522,3,196043,99.21
5523,1,196044,99.21
5524,1,196045,99.21
5525,3,196048,99.21
5526,1,196049,99.21
5527,1,196050,99.22
5529,4,196054,99.22
5531,1,196055,99.22
5532,2,196057,99.22
5533,1,196058,99.22
5535,2,196060,99.22
5536,1,196061,99.22
5537,2,196063,99.22
5539,1,196064,99.22
5541,1,196065,99.22
5542,2,196067,99.22
5545,3,196070,99.23
5548,1,196071,99.23
5549,1,196072,99.23
5550,1,196073,99.23
5551,1,196074,99.23
5552,1,196075,99.23
5555,2,196077,99.23
5556,1,196078,99.23
5558,1,196079,99.23
5561,1,196080,99.23
5563,2,196082,99.23
5566,1,196083,99.23
5567,2,196085,99.23
5568,1,196086,99.23
5570,1,196087,99.23
5572,1,196088,99.23
5574,1,196089,99.23
5577,1,196090,99.24
5580,1,196091,99.24
5581,1,196092,99.24
5582,1,196093,99.24
5586,1,196094,99.24
5593,1,196095,99.24
5594,3,196098,99.24
5595,2,196100,99.24
5596,1,196101,99.24
5597,1,196102,99.24
5599,1,196103,99.24
5600,1,196104,99.24
5601,2,196106,99.24
5602,2,196108,99.24
5604,1,196109,99.24
5605,1,196110,99.25
5607,3,196113,99.25
5608,1,196114,99.25
5609,1,196115,99.25
5614,1,196116,99.25
5618,4,196120,99.25
5619,2,196122,99.25
5620,1,196123,99.25
5626,1,196124,99.25
5628,1,196125,99.25
5629,2,196127,99.25
5630,1,196128,99.25
5632,1,196129,99.26
5633,2,196131,99.26
5634,1,196132,99.26
5635,1,196133,99.26
5636,1,196134,99.26
5637,1,196135,99.26
5639,1,196136,99.26
5641,2,196138,99.26
5643,2,196140,99.26
5645,2,196142,99.26
5646,2,196144,99.26
5648,1,196145,99.26
5649,4,196149,99.27
5650,2,196151,99.27
5653,1,196152,99.27
5655,1,196153,99.27
5656,1,196154,99.27
5659,3,196157,99.27
5660,1,196158,99.27
5661,1,196159,99.27
5662,1,196160,99.27
5663,2,196162,99.27
5664,2,196164,99.27
5665,2,196166,99.27
5666,1,196167,99.27
5668,2,196169,99.28
5671,2,196171,99.28
5672,1,196172,99.28
5675,1,196173,99.28
5678,1,196174,99.28
5679,1,196175,99.28
5680,2,196177,99.28
5681,1,196178,99.28
5683,1,196179,99.28
5686,1,196180,99.28
5688,2,196182,99.28
5689,2,196184,99.28
5693,3,196187,99.28
5695,2,196189,99.29
5696,1,196190,99.29
5697,1,196191,99.29
5698,2,196193,99.29
5700,1,196194,99.29
5701,2,196196,99.29
5703,1,196197,99.29
5705,2,196199,99.29
5706,1,196200,99.29
5707,2,196202,99.29
5708,2,196204,99.29
5711,1,196205,99.29
5712,1,196206,99.29
5713,2,196208,99.3
5716,1,196209,99.3
5717,1,196210,99.3
5721,1,196211,99.3
5722,1,196212,99.3
5723,2,196214,99.3
5724,1,196215,99.3
5725,2,196217,99.3
5726,1,196218,99.3
5727,1,196219,99.3
5730,1,196220,99.3
5732,1,196221,99.3
5736,1,196222,99.3
5737,3,196225,99.3
5738,1,196226,99.3
5741,1,196227,99.3
5743,1,196228,99.31
5744,1,196229,99.31
5745,1,196230,99.31
5746,1,196231,99.31
5747,1,196232,99.31
5748,2,196234,99.31
5752,2,196236,99.31
5753,2,196238,99.31
5759,1,196239,99.31
5760,1,196240,99.31
5761,2,196242,99.31
5762,1,196243,99.31
5765,3,196246,99.31
5766,1,196247,99.31
5768,1,196248,99.32
5769,2,196250,99.32
5771,2,196252,99.32
5773,1,196253,99.32
5774,1,196254,99.32
5777,1,196255,99.32
5783,1,196256,99.32
5786,1,196257,99.32
5787,1,196258,99.32
5788,1,196259,99.32
5789,2,196261,99.32
5790,1,196262,99.32
5793,1,196263,99.32
5795,1,196264,99.32
5796,1,196265,99.32
5797,2,196267,99.32
5799,2,196269,99.33
5801,3,196272,99.33
5803,1,196273,99.33
5804,1,196274,99.33
5805,1,196275,99.33
5806,2,196277,99.33
5807,1,196278,99.33
5808,2,196280,99.33
5810,1,196281,99.33
5811,1,196282,99.33
5812,1,196283,99.33
5813,1,196284,99.33
5814,1,196285,99.33
5821,2,196287,99.34
5822,1,196288,99.34
5823,3,196291,99.34
5824,2,196293,99.34
5827,1,196294,99.34
5828,1,196295,99.34
5829,1,196296,99.34
5830,1,196297,99.34
5831,2,196299,99.34
5833,1,196300,99.34
5836,2,196302,99.34
5838,2,196304,99.34
5840,1,196305,99.34
5843,2,196307,99.35
5845,1,196308,99.35
5846,1,196309,99.35
5849,2,196311,99.35
5854,1,196312,99.35
5855,1,196313,99.35
5858,3,196316,99.35
5862,1,196317,99.35
5863,1,196318,99.35
5864,1,196319,99.35
5867,2,196321,99.35
5870,1,196322,99.35
5871,1,196323,99.35
5874,1,196324,99.35
5875,1,196325,99.35
5876,2,196327,99.36
5877,1,196328,99.36
5878,2,196330,99.36
5880,1,196331,99.36
5882,2,196333,99.36
5883,2,196335,99.36
5885,1,196336,99.36
5889,1,196337,99.36
5890,1,196338,99.36
5892,2,196340,99.36
5893,1,196341,99.36
5895,1,196342,99.36
5896,1,196343,99.36
5903,1,196344,99.36
5906,2,196346,99.36
5908,2,196348,99.37
5909,2,196350,99.37
5910,1,196351,99.37
5912,2,196353,99.37
5914,1,196354,99.37
5917,2,196356,99.37
5920,1,196357,99.37
5923,2,196359,99.37
5925,1,196360,99.37
5928,1,196361,99.37
5930,1,196362,99.37
5933,1,196363,99.37
5936,2,196365,99.37
5941,1,196366,99.38
5942,1,196367,99.38
5943,1,196368,99.38
5946,1,196369,99.38
5947,1,196370,99.38
5949,2,196372,99.38
5950,2,196374,99.38
5954,2,196376,99.38
5959,2,196378,99.38
5960,1,196379,99.38
5962,1,196380,99.38
5963,1,196381,99.38
5964,2,196383,99.38
5966,1,196384,99.38
5967,1,196385,99.38
5968,1,196386,99.39
5969,2,196388,99.39
5970,1,196389,99.39
5971,1,196390,99.39
5973,2,196392,99.39
5975,1,196393,99.39
5977,1,196394,99.39
5980,2,196396,99.39
5981,1,196397,99.39
5983,1,196398,99.39
5984,2,196400,99.39
5985,2,196402,99.39
5987,2,196404,99.39
5988,1,196405,99.39
5989,1,196406,99.4
5990,1,196407,99.4
5996,1,196408,99.4
5997,2,196410,99.4
5999,1,196411,99.4
6001,2,196413,99.4
6004,2,196415,99.4
6006,2,196417,99.4
6007,1,196418,99.4
6008,3,196421,99.4
6009,4,196425,99.4
6010,1,196426,99.41
6011,1,196427,99.41
6013,1,196428,99.41
6014,1,196429,99.41
6016,1,196430,99.41
6017,1,196431,99.41
6018,1,196432,99.41
6019,2,196434,99.41
6021,1,196435,99.41
6022,1,196436,99.41
6024,1,196437,99.41
6026,1,196438,99.41
6027,1,196439,99.41
6029,1,196440,99.41
6031,1,196441,99.41
6033,1,196442,99.41
6035,1,196443,99.41
6038,1,196444,99.41
6039,1,196445,99.41
6040,1,196446,99.42
6041,1,196447,99.42
6045,1,196448,99.42
6052,1,196449,99.42
6054,2,196451,99.42
6055,2,196453,99.42
6056,1,196454,99.42
6057,1,196455,99.42
6058,2,196457,99.42
6059,1,196458,99.42
6060,1,196459,99.42
6064,1,196460,99.42
6065,1,196461,99.42
6067,1,196462,99.42
6069,2,196464,99.42
6071,1,196465,99.43
6072,1,196466,99.43
6073,1,196467,99.43
6077,1,196468,99.43
6078,1,196469,99.43
6079,1,196470,99.43
6080,1,196471,99.43
6085,2,196473,99.43
6088,1,196474,99.43
6089,1,196475,99.43
6090,2,196477,99.43
6092,1,196478,99.43
6093,1,196479,99.43
6094,2,196481,99.43
6096,2,196483,99.43
6097,2,196485,99.44
6098,1,196486,99.44
6101,1,196487,99.44
6102,2,196489,99.44
6103,1,196490,99.44
6104,1,196491,99.44
6106,2,196493,99.44
6107,1,196494,99.44
6112,2,196496,99.44
6113,1,196497,99.44
6118,1,196498,99.44
6121,1,196499,99.44
6127,1,196500,99.44
6129,1,196501,99.44
6131,1,196502,99.44
6141,1,196503,99.44
6142,2,196505,99.45
6146,1,196506,99.45
6147,1,196507,99.45
6152,1,196508,99.45
6153,1,196509,99.45
6154,1,196510,99.45
6155,1,196511,99.45
6160,1,196512,99.45
6161,1,196513,99.45
6163,1,196514,99.45
6164,1,196515,99.45
6165,1,196516,99.45
6169,3,196519,99.45
6172,1,196520,99.45
6174,1,196521,99.45
6175,1,196522,99.45
6178,2,196524,99.45
6179,2,196526,99.46
6181,2,196528,99.46
6184,1,196529,99.46
6188,2,196531,99.46
6193,2,196533,99.46
6194,1,196534,99.46
6202,1,196535,99.46
6203,1,196536,99.46
6206,2,196538,99.46
6211,1,196539,99.46
6216,1,196540,99.46
6217,1,196541,99.46
6219,1,196542,99.46
6220,1,196543,99.46
6221,1,196544,99.47
6222,1,196545,99.47
6224,2,196547,99.47
6228,1,196548,99.47
6230,2,196550,99.47
6231,1,196551,99.47
6238,1,196552,99.47
6240,1,196553,99.47
6241,1,196554,99.47
6244,1,196555,99.47
6245,1,196556,99.47
6246,3,196559,99.47
6248,2,196561,99.47
6249,1,196562,99.47
6254,1,196563,99.47
6260,1,196564,99.48
6264,1,196565,99.48
6265,3,196568,99.48
6266,1,196569,99.48
6268,2,196571,99.48
6271,2,196573,99.48
6272,1,196574,99.48
6275,1,196575,99.48
6276,1,196576,99.48
6279,3,196579,99.48
6282,1,196580,99.48
6284,1,196581,99.48
6288,1,196582,99.48
6289,1,196583,99.48
6293,1,196584,99.49
6294,1,196585,99.49
6296,1,196586,99.49
6300,1,196587,99.49
6308,3,196590,99.49
6310,3,196593,99.49
6311,1,196594,99.49
6312,1,196595,99.49
6313,1,196596,99.49
6319,1,196597,99.49
6322,1,196598,99.49
6323,1,196599,99.49
6324,1,196600,99.49
6333,2,196602,99.49
6334,2,196604,99.5
6336,1,196605,99.5
6338,1,196606,99.5
6341,1,196607,99.5
6344,1,196608,99.5
6345,1,196609,99.5
6348,1,196610,99.5
6354,1,196611,99.5
6355,1,196612,99.5
6357,1,196613,99.5
6358,1,196614,99.5
6364,1,196615,99.5
6365,1,196616,99.5
6366,3,196619,99.5
6367,1,196620,99.5
6368,1,196621,99.5
6369,3,196624,99.51
6371,1,196625,99.51
6373,1,196626,99.51
6374,1,196627,99.51
6377,1,196628,99.51
6378,1,196629,99.51
6380,1,196630,99.51
6383,1,196631,99.51
6385,1,196632,99.51
6389,3,196635,99.51
6392,1,196636,99.51
6393,1,196637,99.51
6396,1,196638,99.51
6397,1,196639,99.51
6403,2,196641,99.51
6405,1,196642,99.51
6410,1,196643,99.52
6412,3,196646,99.52
6414,2,196648,99.52
6418,1,196649,99.52
6419,1,196650,99.52
6420,2,196652,99.52
6422,2,196654,99.52
6423,1,196655,99.52
6426,1,196656,99.52
6434,1,196657,99.52
6435,2,196659,99.52
6437,1,196660,99.52
6438,1,196661,99.52
6439,1,196662,99.52
6443,1,196663,99.53
6444,1,196664,99.53
6445,1,196665,99.53
6446,2,196667,99.53
6450,2,196669,99.53
6452,1,196670,99.53
6453,1,196671,99.53
6454,2,196673,99.53
6455,1,196674,99.53
6457,1,196675,99.53
6458,1,196676,99.53
6461,2,196678,99.53
6462,1,196679,99.53
6464,2,196681,99.53
6467,1,196682,99.53
6474,2,196684,99.54
6475,2,196686,99.54
6476,2,196688,99.54
6479,2,196690,99.54
6480,3,196693,99.54
6484,1,196694,99.54
6487,1,196695,99.54
6488,1,196696,99.54
6489,1,196697,99.54
6492,1,196698,99.54
6497,1,196699,99.54
6505,3,196702,99.55
6506,1,196703,99.55
6508,2,196705,99.55
6513,1,196706,99.55
6514,2,196708,99.55
6520,1,196709,99.55
6527,2,196711,99.55
6530,1,196712,99.55
6533,1,196713,99.55
6534,1,196714,99.55
6537,1,196715,99.55
6538,1,196716,99.55
6543,1,196717,99.55
6546,2,196719,99.55
6548,1,196720,99.55
6549,2,196722,99.56
6552,1,196723,99.56
6556,1,196724,99.56
6559,2,196726,99.56
6562,1,196727,99.56
6568,1,196728,99.56
6570,1,196729,99.56
6572,1,196730,99.56
6574,1,196731,99.56
6575,1,196732,99.56
6576,1,196733,99.56
6580,1,196734,99.56
6586,2,196736,99.56
6601,2,196738,99.56
6604,1,196739,99.56
6609,4,196743,99.57
6611,2,196745,99.57
6615,1,196746,99.57
6617,1,196747,99.57
6618,1,196748,99.57
6619,1,196749,99.57
6620,2,196751,99.57
6621,2,196753,99.57
6626,2,196755,99.57
6629,2,196757,99.57
6635,1,196758,99.57
6636,1,196759,99.57
6638,2,196761,99.57
6639,1,196762,99.58
6644,1,196763,99.58
6648,1,196764,99.58
6649,1,196765,99.58
6652,2,196767,99.58
6658,1,196768,99.58
6665,1,196769,99.58
6667,1,196770,99.58
6670,1,196771,99.58
6675,1,196772,99.58
6677,2,196774,99.58
6679,2,196776,99.58
6684,1,196777,99.58
6686,1,196778,99.58
6700,1,196779,99.58
6703,1,196780,99.58
6712,2,196782,99.59
6717,2,196784,99.59
6718,1,196785,99.59
6720,1,196786,99.59
6725,1,196787,99.59
6727,1,196788,99.59
6728,1,196789,99.59
6731,1,196790,99.59
6732,1,196791,99.59
6735,1,196792,99.59
6744,1,196793,99.59
6750,2,196795,99.59
6753,1,196796,99.59
6755,1,196797,99.59
6758,1,196798,99.59
6763,1,196799,99.59
6767,1,196800,99.59
6773,1,196801,99.6
6776,1,196802,99.6
6777,1,196803,99.6
6781,2,196805,99.6
6782,1,196806,99.6
6788,1,196807,99.6
6794,1,196808,99.6
6804,1,196809,99.6
6810,2,196811,99.6
6812,1,196812,99.6
6813,1,196813,99.6
6816,1,196814,99.6
6817,1,196815,99.6
6820,1,196816,99.6
6822,2,196818,99.6
6824,2,196820,99.6
6825,1,196821,99.61
6826,1,196822,99.61
6827,1,196823,99.61
6828,1,196824,99.61
6831,1,196825,99.61
6839,1,196826,99.61
6840,1,196827,99.61
6845,1,196828,99.61
6847,1,196829,99.61
6848,1,196830,99.61
6849,1,196831,99.61
6852,1,196832,99.61
6855,2,196834,99.61
6856,1,196835,99.61
6857,1,196836,99.61
6858,1,196837,99.61
6859,1,196838,99.61
6863,1,196839,99.61
6869,1,196840,99.61
6872,1,196841,99.62
6878,1,196842,99.62
6879,2,196844,99.62
6887,1,196845,99.62
6888,1,196846,99.62
6899,1,196847,99.62
6907,1,196848,99.62
6909,1,196849,99.62
6912,1,196850,99.62
6914,1,196851,99.62
6921,1,196852,99.62
6925,1,196853,99.62
6928,1,196854,99.62
6936,1,196855,99.62
6937,1,196856,99.62
6938,1,196857,99.62
6941,1,196858,99.62
6943,1,196859,99.62
6944,1,196860,99.63
6950,1,196861,99.63
6956,1,196862,99.63
6958,2,196864,99.63
6959,1,196865,99.63
6964,1,196866,99.63
6966,1,196867,99.63
6967,1,196868,99.63
6970,1,196869,99.63
6978,1,196870,99.63
6980,2,196872,99.63
6988,1,196873,99.63
6989,1,196874,99.63
6990,1,196875,99.63
6991,1,196876,99.63
6996,1,196877,99.63
6998,1,196878,99.63
7008,1,196879,99.63
7013,1,196880,99.64
7023,1,196881,99.64
7024,1,196882,99.64
7034,1,196883,99.64
7040,1,196884,99.64
7047,1,196885,99.64
7049,1,196886,99.64
7050,2,196888,99.64
7052,1,196889,99.64
7054,1,196890,99.64
7055,1,196891,99.64
7056,1,196892,99.64
7058,1,196893,99.64
7060,2,196895,99.64
7063,2,196897,99.64
7064,1,196898,99.64
7073,1,196899,99.64
7079,1,196900,99.65
7082,2,196902,99.65
7084,1,196903,99.65
7089,2,196905,99.65
7096,1,196906,99.65
7098,1,196907,99.65
7100,1,196908,99.65
7102,1,196909,99.65
7103,1,196910,99.65
7104,1,196911,99.65
7107,1,196912,99.65
7109,2,196914,99.65
7111,1,196915,99.65
7112,1,196916,99.65
7113,1,196917,99.65
7119,1,196918,99.65
7124,1,196919,99.65
7140,1,196920,99.66
7144,1,196921,99.66
7149,1,196922,99.66
7154,1,196923,99.66
7156,1,196924,99.66
7161,1,196925,99.66
7165,1,196926,99.66
7170,1,196927,99.66
7172,1,196928,99.66
7173,1,196929,99.66
7174,2,196931,99.66
7183,2,196933,99.66
7185,1,196934,99.66
7187,1,196935,99.66
7188,1,196936,99.66
7193,1,196937,99.66
7200,1,196938,99.66
7201,1,196939,99.66
7206,1,196940,99.67
7208,1,196941,99.67
7216,1,196942,99.67
7221,1,196943,99.67
7222,1,196944,99.67
7235,1,196945,99.67
7242,1,196946,99.67
7249,1,196947,99.67
7252,1,196948,99.67
7257,1,196949,99.67
7258,2,196951,99.67
7259,1,196952,99.67
7260,2,196954,99.67
7270,1,196955,99.67
7272,2,196957,99.67
7276,1,196958,99.67
7278,1,196959,99.68
7280,2,196961,99.68
7281,1,196962,99.68
7285,1,196963,99.68
7290,1,196964,99.68
7293,1,196965,99.68
7299,1,196966,99.68
7303,1,196967,99.68
7306,1,196968,99.68
7309,1,196969,99.68
7314,1,196970,99.68
7330,1,196971,99.68
7338,1,196972,99.68
7339,1,196973,99.68
7340,1,196974,99.68
7341,1,196975,99.68
7342,1,196976,99.68
7343,1,196977,99.68
7347,1,196978,99.68
7356,1,196979,99.69
7359,2,196981,99.69
7363,1,196982,99.69
7365,2,196984,99.69
7367,1,196985,99.69
7374,2,196987,99.69
